state,regional_division,population,article_title,revision_id,article_quality
Mississippi,East South Central,2949586,"Union, Mississippi",1166331904,Start
Mississippi,East South Central,2949586,"Utica, Mississippi",1149070000,GA
Mississippi,East South Central,2949586,"Vaiden, Mississippi",1166331978,C
Mississippi,East South Central,2949586,"Vardaman, Mississippi",1166664334,C
Mississippi,East South Central,2949586,"Verona, Mississippi",1165906174,Start
Mississippi,East South Central,2949586,"Vicksburg, Mississippi",1178431124,C
Mississippi,East South Central,2949586,"Walls, Mississippi",1166332447,C
Mississippi,East South Central,2949586,"Walnut Grove, Mississippi",1166332469,C
Mississippi,East South Central,2949586,"Walnut, Mississippi",1166332471,C
Mississippi,East South Central,2949586,"Walthall, Mississippi",1167835847,Start
Mississippi,East South Central,2949586,"Water Valley, Mississippi",1165906750,Start
Mississippi,East South Central,2949586,"Waveland, Mississippi",1167494142,GA
Mississippi,East South Central,2949586,"Waynesboro, Mississippi",1165906909,C
Mississippi,East South Central,2949586,"Webb, Mississippi",1166332933,C
Mississippi,East South Central,2949586,"Weir, Mississippi",1166332970,C
Mississippi,East South Central,2949586,"Wesson, Mississippi",1166333051,C
Mississippi,East South Central,2949586,"West Point, Mississippi",1178518192,C
Mississippi,East South Central,2949586,"West, Mississippi",1166333225,GA
Mississippi,East South Central,2949586,"Wiggins, Mississippi",1102130087,Stub
Mississippi,East South Central,2949586,"Winona, Mississippi",1179170186,C
Mississippi,East South Central,2949586,"Winstonville, Mississippi",1166334125,C
Mississippi,East South Central,2949586,"Woodland, Mississippi",1178978321,C
Mississippi,East South Central,2949586,"Woodville, Mississippi",1156885435,C
Mississippi,East South Central,2949586,"Yazoo City, Mississippi",1171172703,C
Missouri,West North Central,6169823,"Adrian, Missouri",1165506118,C
Missouri,West North Central,6169823,"Advance, Missouri",1178755779,C
Missouri,West North Central,6169823,"Agency, Missouri",1166383903,C
Missouri,West North Central,6169823,"Airport Drive, Missouri",1166384043,C
Missouri,West North Central,6169823,"Alba, Missouri",1165506272,C
Missouri,West North Central,6169823,"Albany, Missouri",1165506290,GA
Missouri,West North Central,6169823,"Aldrich, Missouri",1166384518,C
Missouri,West North Central,6169823,"Alexandria, Missouri",1165506423,C
Missouri,West North Central,6169823,"Allendale, Missouri",1176156840,GA
Missouri,West North Central,6169823,"Allenville, Missouri",1166385066,GA
Missouri,West North Central,6169823,"Alma, Missouri",1165506544,GA
Missouri,West North Central,6169823,"Altamont, Missouri",1166385558,C
Missouri,West North Central,6169823,"Altenburg, Missouri",1171305859,GA
Missouri,West North Central,6169823,"Alton, Missouri",1171327699,GA
Missouri,West North Central,6169823,"Amazonia, Missouri",1166385928,C
Missouri,West North Central,6169823,"Amity, Missouri",1166483322,C
Missouri,West North Central,6169823,"Amoret, Missouri",1165507111,C
Missouri,West North Central,6169823,"Amsterdam, Missouri",1165507119,GA
Missouri,West North Central,6169823,"Anderson, Missouri",1165507172,GA
Missouri,West North Central,6169823,"Annada, Missouri",1166483904,Start
Missouri,West North Central,6169823,"Annapolis, Missouri",1165507274,GA
Missouri,West North Central,6169823,"Anniston, Missouri",1167207780,C
Missouri,West North Central,6169823,"Appleton City, Missouri",1165507342,C
Missouri,West North Central,6169823,"Arbela, Missouri",1166484507,C
Missouri,West North Central,6169823,"Arbyrd, Missouri",1165507367,C
Missouri,West North Central,6169823,"Arcadia, Missouri",1165507396,C
Missouri,West North Central,6169823,"Archie, Missouri",1165507417,GA
Missouri,West North Central,6169823,"Arcola, Missouri",1166484668,C
Missouri,West North Central,6169823,"Argyle, Missouri",1166484880,GA
Missouri,West North Central,6169823,"Arkoe, Missouri",1166502899,GA
Missouri,West North Central,6169823,"Armstrong, Missouri",1165507559,C
Missouri,West North Central,6169823,"Arnold, Missouri",1178854819,GA
Missouri,West North Central,6169823,"Arrow Point, Missouri",1166485417,C
Missouri,West North Central,6169823,"Arrow Rock, Missouri",1166485423,C
Missouri,West North Central,6169823,"Asbury, Missouri",1165507624,C
Missouri,West North Central,6169823,"Ash Grove, Missouri",1165507634,C
Missouri,West North Central,6169823,"Ashburn, Missouri",1166485724,Start
Missouri,West North Central,6169823,"Ashland, Missouri",1178048069,C
Missouri,West North Central,6169823,"Atlanta, Missouri",1178189552,C
Missouri,West North Central,6169823,"Augusta, Missouri",1179694483,C
Missouri,West North Central,6169823,"Aullville, Missouri",1166486923,C
Missouri,West North Central,6169823,"Aurora, Missouri",1165508082,C
Missouri,West North Central,6169823,"Auxvasse, Missouri",1165508124,GA
Missouri,West North Central,6169823,"Ava, Missouri",1165508134,GA
Missouri,West North Central,6169823,"Avilla, Missouri",1155744400,FA
Missouri,West North Central,6169823,"Avondale, Missouri",1165508179,C
Missouri,West North Central,6169823,"Bagnell, Missouri",1165508234,C
Missouri,West North Central,6169823,"Baker, Missouri",1174668650,GA
Missouri,West North Central,6169823,"Bakersfield, Missouri",1166532475,GA
Missouri,West North Central,6169823,"Baldwin Park, Missouri",1166532557,Start
Missouri,West North Central,6169823,"Ballwin, Missouri",1165508301,GA
Missouri,West North Central,6169823,"Baring, Missouri",1172693618,GA
Missouri,West North Central,6169823,"Barnard, Missouri",1165508400,C
Missouri,West North Central,6169823,"Barnett, Missouri",1165508426,GA
Missouri,West North Central,6169823,"Bates City, Missouri",1169053431,C
Missouri,West North Central,6169823,"Battlefield, Missouri",1165508604,C
Missouri,West North Central,6169823,"Bel-Nor, Missouri",1167447148,C
Missouri,West North Central,6169823,"Bel-Ridge, Missouri",1165509003,C
Missouri,West North Central,6169823,"Bell City, Missouri",1165509033,GA
Missouri,West North Central,6169823,"Bella Villa, Missouri",1165509040,Start
Missouri,West North Central,6169823,"Belle, Missouri",1167820226,C
Missouri,West North Central,6169823,"Bellefontaine Neighbors, Missouri",1165509101,C
Missouri,West North Central,6169823,"Bellerive, Missouri",1107147139,Stub
Missouri,West North Central,6169823,"Bellflower, Missouri",1165509171,C
Missouri,West North Central,6169823,"Belton, Missouri",1165509242,C
Missouri,West North Central,6169823,"Benton City, Missouri",1166608106,GA
Missouri,West North Central,6169823,"Benton, Missouri",1165535845,C
Missouri,West North Central,6169823,"Berger, Missouri",1165535958,C
Missouri,West North Central,6169823,"Berkeley, Missouri",1165535967,GA
Missouri,West North Central,6169823,"Bernie, Missouri",1165536015,C
Missouri,West North Central,6169823,"Bertrand, Missouri",1165536042,C
Missouri,West North Central,6169823,"Bethany, Missouri",1179137658,GA
Missouri,West North Central,6169823,"Bethel, Missouri",1166609409,GA
Missouri,West North Central,6169823,"Beverly Hills, Missouri",1165536068,C
Missouri,West North Central,6169823,"Bevier, Missouri",1165536082,C
Missouri,West North Central,6169823,"Big Lake, Missouri",1166610032,C
Missouri,West North Central,6169823,"Bigelow, Missouri",1166610283,C
Missouri,West North Central,6169823,"Billings, Missouri",1165536136,C
Missouri,West North Central,6169823,"Birch Tree, Missouri",1165536163,GA
Missouri,West North Central,6169823,"Birmingham, Missouri",1178209647,C
Missouri,West North Central,6169823,"Bismarck, Missouri",1165536200,C
Missouri,West North Central,6169823,"Black Jack, Missouri",1165536227,C
Missouri,West North Central,6169823,"Blackburn, Missouri",1165536239,C
Missouri,West North Central,6169823,"Blackwater, Missouri",1170478363,GA
Missouri,West North Central,6169823,"Blairstown, Missouri",1165536306,C
Missouri,West North Central,6169823,"Bland, Missouri",1178268570,C
Missouri,West North Central,6169823,"Blodgett, Missouri",1166612028,C
Missouri,West North Central,6169823,"Bloomfield, Missouri",1165536399,GA
Missouri,West North Central,6169823,"Bloomsdale, Missouri",1165536420,C
Missouri,West North Central,6169823,"Blue Eye, Missouri",1175715022,C
Missouri,West North Central,6169823,"Blue Springs, Missouri",1178801374,C
Missouri,West North Central,6169823,"Blythedale, Missouri",1166613632,C
Missouri,West North Central,6169823,"Bogard, Missouri",1165536570,C
Missouri,West North Central,6169823,"Bolckow, Missouri",1165536585,C
Missouri,West North Central,6169823,"Bolivar, Missouri",1166484892,C
Missouri,West North Central,6169823,"Bonne Terre, Missouri",1176221921,GA
Missouri,West North Central,6169823,"Boonville, Missouri",1173806328,C
Missouri,West North Central,6169823,"Bosworth, Missouri",1165536679,C
Missouri,West North Central,6169823,"Bourbon, Missouri",1165536686,C
Missouri,West North Central,6169823,"Bowling Green, Missouri",1177684776,C
Missouri,West North Central,6169823,"Bragg City, Missouri",1165536825,GA
Missouri,West North Central,6169823,"Brandsville, Missouri",1165536866,C
Missouri,West North Central,6169823,"Branson West, Missouri",1177855143,GA
Missouri,West North Central,6169823,"Branson, Missouri",1177192184,C
Missouri,West North Central,6169823,"Brashear, Missouri",1165536885,C
Missouri,West North Central,6169823,"Braymer, Missouri",1165536890,C
Missouri,West North Central,6169823,"Breckenridge Hills, Missouri",1165536914,Start
Missouri,West North Central,6169823,"Breckenridge, Missouri",1165536923,C
Missouri,West North Central,6169823,"Brentwood, Missouri",1165536987,C
Missouri,West North Central,6169823,"Bridgeton, Missouri",1165537086,C
Missouri,West North Central,6169823,"Brimson, Missouri",1166633802,C
Missouri,West North Central,6169823,"Bronaugh, Missouri",1165537244,C
Missouri,West North Central,6169823,"Brookfield, Missouri",1165537272,C
Missouri,West North Central,6169823,"Brooklyn Heights, Missouri",1166634501,Start
Missouri,West North Central,6169823,"Browning, Missouri",1165537407,C
Missouri,West North Central,6169823,"Brownington, Missouri",1166635122,Start
Missouri,West North Central,6169823,"Brumley, Missouri",1166635470,GA
Missouri,West North Central,6169823,"Brunswick, Missouri",1165537473,GA
Missouri,West North Central,6169823,"Bucklin, Missouri",1165537538,C
Missouri,West North Central,6169823,"Buckner, Missouri",1165537544,C
Missouri,West North Central,6169823,"Buffalo, Missouri",1165537596,C
Missouri,West North Central,6169823,"Bull Creek, Missouri",1166636800,C
Missouri,West North Central,6169823,"Bunceton, Missouri",1165537628,C
Missouri,West North Central,6169823,"Bunker, Missouri",1165537640,C
Missouri,West North Central,6169823,"Burgess, Missouri",1166341165,C
Missouri,West North Central,6169823,"Burlington Junction, Missouri",1165537705,C
Missouri,West North Central,6169823,"Butler, Missouri",1165537819,GA
Missouri,West North Central,6169823,"Butterfield, Missouri",1165537838,C
Missouri,West North Central,6169823,"Byrnes Mill, Missouri",1171237677,C
Missouri,West North Central,6169823,"Cabool, Missouri",1165537866,C
Missouri,West North Central,6169823,"Cainsville, Missouri",1165537906,GA
Missouri,West North Central,6169823,"Cairo, Missouri",1166688682,GA
Missouri,West North Central,6169823,"Caledonia, Missouri",1166688916,GA
Missouri,West North Central,6169823,"Calhoun, Missouri",1165537948,C
Missouri,West North Central,6169823,"California, Missouri",1172425147,GA
Missouri,West North Central,6169823,"Callao, Missouri",1165537984,GA
Missouri,West North Central,6169823,"Calverton Park, Missouri",1165538023,GA
Missouri,West North Central,6169823,"Camden Point, Missouri",1165538057,C
Missouri,West North Central,6169823,"Camden, Missouri",1165538064,C
Missouri,West North Central,6169823,"Camdenton, Missouri",1174139840,C
Missouri,West North Central,6169823,"Cameron, Missouri",1166485460,C
Missouri,West North Central,6169823,"Campbell, Missouri",1165538102,C
Missouri,West North Central,6169823,"Canalou, Missouri",1165538146,C
Missouri,West North Central,6169823,"Canton, Missouri",1177685404,GA
Missouri,West North Central,6169823,"Cape Girardeau, Missouri",1177446869,C
Missouri,West North Central,6169823,"Cardwell, Missouri",1165538293,GA
Missouri,West North Central,6169823,"Carl Junction, Missouri",1165538316,C
Missouri,West North Central,6169823,"Carrollton, Missouri",1165538450,C
Missouri,West North Central,6169823,"Carterville, Missouri",1166352270,GA
Missouri,West North Central,6169823,"Carthage, Missouri",1176305937,C
Missouri,West North Central,6169823,"Caruthersville, Missouri",1165538512,C
Missouri,West North Central,6169823,"Carytown, Missouri",1174672699,C
Missouri,West North Central,6169823,"Cassville, Missouri",1165538562,GA
Missouri,West North Central,6169823,"Catron, Missouri",1165538615,C
Missouri,West North Central,6169823,"Cave, Missouri",1170549238,C
Missouri,West North Central,6169823,"Cedar Hill Lakes, Missouri",1166692880,Start
Missouri,West North Central,6169823,"Center, Missouri",1165538800,GA
Missouri,West North Central,6169823,"Centertown, Missouri",1166693614,C
Missouri,West North Central,6169823,"Centerview, Missouri",1165538822,C
Missouri,West North Central,6169823,"Centerville, Missouri",1165538837,C
Missouri,West North Central,6169823,"Centralia, Missouri",1170550158,C
Missouri,West North Central,6169823,"Chaffee, Missouri",1165538928,C
Missouri,West North Central,6169823,"Chain of Rocks, Missouri",1166694004,Start
Missouri,West North Central,6169823,"Chain-O-Lakes, Missouri",1166694009,Start
Missouri,West North Central,6169823,"Chamois, Missouri",1165538950,C
Missouri,West North Central,6169823,"Champ, Missouri",1166694106,C
Missouri,West North Central,6169823,"Charlack, Missouri",1165538997,C
Missouri,West North Central,6169823,"Charleston, Missouri",1165539025,GA
Missouri,West North Central,6169823,"Chesterfield, Missouri",1179260855,C
Missouri,West North Central,6169823,"Chilhowee, Missouri",1154025262,C
Missouri,West North Central,6169823,"Chillicothe, Missouri",1173325942,C
Missouri,West North Central,6169823,"Chula, Missouri",1165539402,C
Missouri,West North Central,6169823,"Clarence, Missouri",1165539497,GA
Missouri,West North Central,6169823,"Clark, Missouri",1179531937,C
Missouri,West North Central,6169823,"Clarksburg, Missouri",1165539554,C
Missouri,West North Central,6169823,"Clarksdale, Missouri",1165539558,C
Missouri,West North Central,6169823,"Clarkson Valley, Missouri",1177302716,C
Missouri,West North Central,6169823,"Clarksville, Missouri",1165539588,GA
Missouri,West North Central,6169823,"Clarkton, Missouri",1165539605,C
Missouri,West North Central,6169823,"Claycomo, Missouri",1177723041,C
Missouri,West North Central,6169823,"Clayton, Missouri",1177256553,C
Missouri,West North Central,6169823,"Clearmont, Missouri",1165644324,C
